Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Insurance_Type,Car_Age
625000,3.9,1692,98034,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
150200,3.6,1692,171450,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
292000,4.3,1692,86073,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
3500000,4.8,1692,66001,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeNormal,9
7000000,4.6,1692,48484,OwnerFirst Owner,FuelHybrid,TransmissionAUTOMATIC,Insurance Type3rd Party,7
950000,3.8,1692,89402,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero_Dep,8
118000,3.3,1692,177273,OwnerFourth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,17
350000,3.9,1692,97775,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,10
200000,3.5,1692,203050,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
90000,3.8,1692,77654,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,18
415000,3.9,1692,123381,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,10
435000,4.1,1692,118350,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
150000,3.6,1692,106046,OwnerFifth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,15
1384500,4.2,1692,61859,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,11
120000,1.0,1692,200000,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
470000,3.5,1692,183825,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
200000,3.8,1692,84623,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,12
1339500,3.5,1692,98812,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,12
170000,3.4,1692,200137,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,20
140000,3.5,1692,127879,OwnerFifth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,16
180000,3.7,1692,123225,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,12
350000,3.7,1692,116771,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
470000,4.1,1692,86862,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
600000,4.1,1692,66811,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,9
250000,3.5,1692,150047,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,15
751500,4.0,1692,103074,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,6
650000,3.7,1692,59876,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,10
150000,3.8,1692,95164,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
280000,4.0,1692,105996,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeZero Depreciation,9
56716,2.8,1692,190279,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,17
150000,3.7,1692,114258,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,14
48000,3.5,1692,121836,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeExpired,17
600000,4.0,1692,81113,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
250000,3.6,1692,124823,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,14
370000,3.7,1692,108557,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
218000,3.5,1692,101987,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,8
336300,4.0,1692,102341,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,10
40000,1.0,1692,634450,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,19
118200,3.8,1692,151532,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,14
380800,3.8,1692,56901,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,9
462000,4.0,1692,84249,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,9
425000,4.1,1692,88304,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
95000,3.6,1692,144985,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,21
225000,4.2,1692,87670,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,14
490000,4.4,1692,39464,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,6
208000,3.5,1692,114257,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
308000,3.9,1692,174383,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,12
125000,4.0,1692,175542,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
190000,3.9,1692,119428,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,17
122000,3.5,1692,110214,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
200000,3.9,1692,65414,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,6
27000,3.2,1692,92727,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,24
179000,3.9,1692,130287,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,13
570000,4.2,1692,77551,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeZero Depreciation,6
75000,3.6,1692,122768,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,20
383000,3.5,1692,150243,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,15
284000,3.9,1692,110923,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,10
400000,3.6,1692,86739,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
850000,4.0,1692,129771,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,9
135000,3.7,1692,100596,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,14
116000,3.8,1692,115568,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
1869000,4.6,1692,45265,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,6
66000,1.0,1692,92976,OwnerSixth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,24
274000,3.9,1692,98822,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
318000,3.8,1692,89749,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
452000,3.9,1692,129418,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
1040000,4.0,1692,143764,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,12
700000,4.3,1692,59087,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,7
500000,3.8,1692,80020,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
549300,4.2,1692,96121,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,10
388800,4.0,1692,102130,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,14
133000,3.9,1692,185435,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,18
551000,3.9,1692,109195,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,8
251000,3.4,1692,134036,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
45500,1.0,1692,115995,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,24
470364,4.1,1692,104963,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,6
281000,3.5,1692,201379,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,9
251600,3.6,1692,140603,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
351000,3.8,1692,113071,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
1722500,4.5,1692,44577,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,5
350000,3.5,1692,79348,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
868500,3.9,1692,122559,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,7
55000,3.7,1692,87411,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,16
190000,3.4,1692,142881,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
501000,4.5,1692,56534,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,12
180000,3.6,1692,137560,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,17
298863,3.8,1692,94513,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,9
125000,3.9,1692,145201,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
1100000,4.7,1692,25217,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,5
237600,3.2,1692,164053,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,11
510004,3.6,1692,57966,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
200000,3.7,1692,115359,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
300000,4.2,1692,67011,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,8
350000,3.7,1692,110935,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
100000,3.6,1692,83600,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,17
100000,3.8,1692,98723,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,16
105000,3.7,1692,121544,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,16
1050000,3.8,1692,90954,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,13
400000,3.5,1692,100043,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
165000,3.6,1692,127664,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,16
555000,4.1,1692,107381,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,8
800000,4.4,1692,56810,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,7
600000,4.3,1692,64523,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
870000,4.7,1692,73229,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
950000,4.7,1692,40209,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
450000,3.8,1692,111594,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,9
131000,3.7,1692,161990,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
821000,4.4,1692,79823,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
200200,3.6,1692,118832,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
900000,4.8,1692,30560,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,6
2400000,4.1,1692,74047,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,9
860000,4.1,1692,85261,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
125000,3.5,1692,162598,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,13
450000,4.0,1692,121855,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
613000,4.3,1692,90818,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,7
150000,3.5,1692,153531,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,15
501000,4.3,1692,110792,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
439000,3.9,1692,96503,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,13
110000,3.2,1692,137010,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
150000,3.7,1692,109096,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
110000,3.5,1692,187926,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
1100000,3.8,1692,72945,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,8
860000,4.0,1692,68988,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,8
200000,3.7,1692,216674,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
300000,4.1,1692,71488,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
200000,3.7,1692,109650,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,14
464000,4.2,1692,89838,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,14
2427000,4.6,1692,53970,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
70000,3.4,1692,94339,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,17
520000,3.8,1692,111261,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,10
601000,4.0,1692,100772,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
400000,4.0,1692,114412,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,11
289000,3.8,1692,66546,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,11
260000,2.6,1692,80408,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,11
475000,3.7,1692,113829,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
750000,4.4,1692,49769,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,9
40000,1.0,1692,137172,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,24
400000,3.7,1692,101624,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
230000,3.7,1692,135445,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
171000,3.8,1692,132724,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,15
230000,4.1,1692,90095,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
226145,3.1,1692,133434,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
225000,3.8,1692,86612,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
300000,3.7,1692,144603,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
120000,3.7,1692,139363,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,14
460000,3.7,1692,90420,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
210000,3.3,1692,121622,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
195000,3.8,1692,135407,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,14
342000,3.9,1692,138881,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,9
200000,3.6,1692,188695,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
1111000,3.9,1692,84308,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,13
1260000,3.8,1692,130473,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,12
650000,4.4,1692,67690,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
242000,3.9,1692,117952,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
184000,3.4,1692,163567,OwnerSixth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,14
220000,3.9,1692,132727,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,14
375000,3.7,1692,105010,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,9
400000,4.2,1692,120473,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,9
175000,3.7,1692,145636,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
1415700,4.3,1692,64507,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance Type3rd Party,11
650000,4.0,1692,155983,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
950000,4.3,1692,34589,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,5
551000,3.6,1692,127784,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,9
250000,2.9,1692,300765,OwnerFifth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,16
255000,3.7,1692,113646,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeZero_Dep,10
1265220,3.9,1692,62662,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,11
234025,4.2,1692,115475,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,14
225000,3.4,1692,97659,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,11
150000,3.5,1692,151396,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
148000,3.5,1692,276735,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,18
270000,3.7,1692,64474,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,9
625000,4.2,1692,88718,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,7
95000,3.3,1692,178869,OwnerFourth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,17
230000,3.4,1692,125784,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
157000,3.6,1692,143399,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
122000,3.7,1692,112237,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,14
800000,4.6,1692,71876,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,6
380000,3.4,1692,185975,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
100000,1.0,1692,203655,OwnerFifth Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,19
182000,3.9,1692,126915,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,14
300296,3.7,1692,84149,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
680000,3.6,1692,72183,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,9
40000,1.0,1692,114332,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,25
1325000,4.3,1692,79381,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,6
580000,4.3,1692,101794,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
250000,3.8,1692,105931,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
300000,4.0,1692,120388,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,11
275000,3.9,1692,106850,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
547000,3.8,1692,113130,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,13
300000,4.2,1692,94191,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,11
2000000,3.7,1692,71213,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,9
1450000,3.8,1692,68834,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,12
435600,4.3,1692,49029,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,8
210000,4.1,1692,116188,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,12
146000,3.5,1692,272319,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,17
85000,3.1,1692,181949,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,15
353000,3.8,1692,132694,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
600000,4.3,1692,84424,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,6
475000,3.7,1692,127077,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,11
250000,4.0,1692,157797,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
280000,3.7,1692,112977,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,10
271000,3.7,1692,89134,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
510000,3.7,1692,141078,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,8
430000,3.9,1692,108930,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
200480,3.6,1692,156694,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
63999,3.5,1692,114959,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
1215000,4.5,1692,53747,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,7
500000,4.5,1692,44041,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,7
150000,3.6,1692,253053,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,18
175000,3.7,1692,122958,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,15
2075000,4.5,1692,5627,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,9
360000,3.9,1692,74610,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,6
712500,3.8,1692,89196,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,14
1100000,4.1,1692,94494,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeExpired,12
800000,3.9,1692,99531,OwnerThird Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,13
200000,3.5,1692,150480,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,18
900000,3.7,1692,77862,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,6
175000,3.5,1692,180544,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
215000,3.7,1692,110010,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,15
325000,3.9,1692,124584,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,11
470000,3.7,1692,141631,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeExpired,11
170000,3.9,1692,211161,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,10
40000,1.0,1692,55465,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,27
305000,3.9,1692,139412,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
800160,3.8,1692,64598,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,9
110000,3.8,1692,104247,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,14
211320,3.3,1692,94139,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
96000,3.6,1692,145872,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,18
130000,3.3,1692,238530,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,14
800000,4.2,1692,68396,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,7
800000,4.4,1692,67412,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,7
350000,3.9,1692,205013,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
1100000,4.0,1692,105466,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
302000,3.9,1692,76826,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,11
225000,4.0,1692,97883,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,11
230000,3.7,1692,139452,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,15
450000,3.6,1692,111664,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
200000,3.5,1692,258551,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,19
